split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.7936507936507936,0.7986433324580068,0.7745879150866258,0.7825660138227519,0.956009766685328
test,0.7493403693931399,0.7336024785985229,0.7059905656225153,0.7140175512401218,0.939319075122305
