split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.9523809523809523,0.9316033660561489,0.9552457335239616,0.9408944258596899,0.9955132133114385
test,0.941952506596306,0.927958953079493,0.9398537666538368,0.9330876588198874,0.994504395661035
