split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8386243386243386,0.8138756498943511,0.8061751581990116,0.809672722229675,0.9707002552471172
test,0.7941952506596306,0.7630657214875299,0.7746237296363857,0.7670661138582243,0.9661733394434849
