split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8148148148148148,0.8115372062339475,0.8026608279463318,0.8046755690995123,0.9680888388559011
test,0.7730870712401056,0.7362844631944802,0.7347712718303602,0.7351069939777347,0.9486118325620607
