stage,epoch,global_epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,train_loss_soft,train_loss_hard
ce_baseline,1,1,1.6365299462731464,0.3463718820861678,2.7949740419942866,0.29894179894179895,0.05,27.618486404418945,,
ce_baseline,2,2,1.5426132392450795,0.4166666666666667,1.4946331056968245,0.40476190476190477,0.04998766400914329,10.237492084503174,,
ce_baseline,3,3,1.4098062882888345,0.45351473922902497,1.3437084596623818,0.4947089947089947,0.04995066821070679,9.983463287353516,,
ce_baseline,4,4,1.3524740504569748,0.47278911564625853,1.3411575152129722,0.46296296296296297,0.049889049115077,9.866070032119751,,
ce_baseline,5,5,1.292235655579167,0.48639455782312924,1.2923177953750369,0.48148148148148145,0.04980286753286195,9.780881404876709,,
ce_baseline,6,6,1.269782342067381,0.5124716553287982,1.513507985564136,0.36243386243386244,0.04969220851487844,9.932001829147339,,
ce_baseline,7,7,1.2245550544894472,0.528344671201814,1.4380475011452165,0.43386243386243384,0.04955718126821722,9.787845373153687,,
ce_baseline,8,8,1.1839827766764461,0.5459183673469388,1.3554039253759635,0.5079365079365079,0.049397919048468686,9.963278532028198,,
ce_baseline,9,9,1.1743703796750022,0.5413832199546486,1.2128178839961057,0.5185185185185185,0.04921457902821578,9.882092475891113,,
ce_baseline,10,10,1.1059591894517409,0.5804988662131519,1.1537411193999032,0.5502645502645502,0.04900734214192358,9.839449644088745,,
ce_baseline,11,11,1.0829614819853215,0.5821995464852607,1.115928020426836,0.5582010582010583,0.048776412907378844,9.852474689483643,,
ce_baseline,12,12,1.0494243136338905,0.6060090702947846,1.1930266297052776,0.5740740740740741,0.04852201922385564,9.974838256835938,,
ce_baseline,13,13,1.0394842446255845,0.6071428571428571,1.1034078298422394,0.6349206349206349,0.04824441214720629,9.853523254394531,,
ce_baseline,14,14,0.9915466546471697,0.6179138321995464,0.935132726790413,0.6640211640211641,0.04794386564209953,9.804371118545532,,
ce_baseline,15,15,0.9248837267730782,0.6609977324263039,1.0855760930707214,0.5793650793650794,0.04762067631165049,9.829849243164062,,
ce_baseline,16,16,0.900423681114266,0.6530612244897959,0.8964460779119421,0.6666666666666666,0.0472751631047092,9.850733995437622,,
ce_baseline,17,17,0.9119673018552819,0.6695011337868481,0.9487127090888049,0.6640211640211641,0.046907667001096595,9.848898649215698,,
ce_baseline,18,18,0.8794964576254085,0.6723356009070295,0.9364174913477015,0.6613756613756614,0.0465185506750986,9.836678981781006,,
ce_baseline,19,19,0.8313176526504309,0.6904761904761905,0.8476889123992314,0.6851851851851852,0.04610819813755039,9.892302989959717,,
ce_baseline,20,20,0.8436765322068922,0.6802721088435374,0.9737885239578429,0.6455026455026455,0.04567701435686406,9.942434549331665,,
ce_baseline,21,21,0.778745043304772,0.7142857142857143,1.0729641534348644,0.6375661375661376,0.045225424859373704,9.816043376922607,,
ce_baseline,22,22,0.7595053684143793,0.7165532879818595,0.8461350126871987,0.708994708994709,0.044753875309392274,9.871572971343994,,
ce_baseline,23,23,0.7379213336373673,0.7346938775510204,0.8268114246388591,0.6851851851851852,0.04426283106939475,9.825041770935059,,
ce_baseline,24,24,0.6885254931828332,0.7517006802721088,0.9847973165688692,0.6666666666666666,0.04375277674076151,9.750208377838135,,
ce_baseline,25,25,0.677918207077753,0.7522675736961452,0.75745792789434,0.7328042328042328,0.043224215685535305,9.845639944076538,,
ce_baseline,26,26,0.6624007995436791,0.7596371882086168,0.7339535768700656,0.7513227513227513,0.0426776695296637,9.81809401512146,,
ce_baseline,27,27,0.6608097993868008,0.7579365079365079,0.8093297178783114,0.7301587301587301,0.04211367764821723,10.103198289871216,,
ce_baseline,28,28,0.6842148968962585,0.7482993197278912,0.7708704998253515,0.746031746031746,0.04153279663309131,9.891475200653076,,
ce_baseline,29,29,0.6262325894535263,0.7709750566893424,0.8972323085895921,0.7195767195767195,0.04093559974371726,9.880029201507568,,
ce_baseline,30,30,0.5940927837441027,0.7868480725623582,0.982525078786744,0.671957671957672,0.04032267634132443,9.998308181762695,,
ce_baseline,31,31,0.5909090440830136,0.7857142857142857,0.9229484638839802,0.6746031746031746,0.03969463130731185,9.894549131393433,,
ce_baseline,32,32,0.5399772946526404,0.8061224489795918,0.892977915428303,0.716931216931217,0.03905208444630329,10.026074409484863,,
ce_baseline,33,33,0.5747837452661424,0.7953514739229025,0.7145791099500404,0.7486772486772487,0.03839566987447493,9.959943056106567,,
ce_baseline,34,34,0.5133025004209575,0.822562358276644,0.833765461962059,0.708994708994709,0.0377260353937593,10.114610195159912,,
ce_baseline,35,35,0.5430376067453501,0.8055555555555556,0.7613499830403025,0.7380952380952381,0.0370438418525429,9.755083322525024,,
ce_baseline,36,36,0.4931610103637453,0.8106575963718821,0.5813116125328831,0.7936507936507936,0.03634976249348869,10.064694166183472,,
ce_baseline,37,37,0.4801145740647435,0.8202947845804989,0.5831456055086126,0.8042328042328042,0.03564448228912683,9.893092632293701,,
ce_baseline,38,38,0.46737905829942145,0.826530612244898,0.6163455232110604,0.8015873015873016,0.03492869726586953,10.029645919799805,,
ce_baseline,39,39,0.44236625754644,0.8367346938775511,0.8688891394428475,0.7275132275132276,0.03420311381711697,9.917952060699463,,
ce_baseline,40,40,0.44240026098259994,0.8429705215419501,0.717740363544888,0.7619047619047619,0.03346844800613231,9.906665563583374,,
ce_baseline,41,41,0.4151386509812067,0.8554421768707483,0.7094914824874313,0.7698412698412699,0.03272542485937371,9.782623052597046,,
ce_baseline,42,42,0.43747252685412796,0.8316326530612245,0.5939454615668014,0.8148148148148148,0.03197477765098076,10.023972034454346,,
ce_baseline,43,43,0.4107890280466231,0.858843537414966,0.7109403298014686,0.798941798941799,0.031217247179121388,9.986828804016113,,
ce_baseline,44,44,0.39532456024974383,0.8667800453514739,0.6310988812850266,0.798941798941799,0.03045358103491359,9.925099849700928,,
ce_baseline,45,45,0.40286288422251504,0.8486394557823129,0.732751977664453,0.7513227513227513,0.02968453286464314,10.041645050048828,,
ce_baseline,46,46,0.3534436319825871,0.873015873015873,0.6657122783559971,0.7936507936507936,0.028910861626005795,9.836535692214966,,
ce_baseline,47,47,0.36445337554224494,0.8616780045351474,0.681923435173101,0.7857142857142857,0.028133330839107632,9.830186605453491,,
ce_baseline,48,48,0.3342409108231127,0.8758503401360545,0.5826791856024001,0.8201058201058201,0.027352707832962876,9.976826667785645,,
ce_baseline,49,49,0.3062744702206177,0.8973922902494331,0.6653148266979587,0.791005291005291,0.026569762988232857,9.898624897003174,,
ce_baseline,50,50,0.34310251555475246,0.8815192743764172,0.5720982447503105,0.8174603174603174,0.025785268976953227,9.976681232452393,,
ce_baseline,51,51,0.2868900647103922,0.9070294784580499,0.7493733978145337,0.7883597883597884,0.02500000000000002,9.991954803466797,,
ce_baseline,52,52,0.29249659417167545,0.8973922902494331,0.5776255114999398,0.8148148148148148,0.02421473102304681,9.92303204536438,,
ce_baseline,53,53,0.24976123744398018,0.9109977324263039,0.8135161273891017,0.7566137566137566,0.023430237011767184,9.956085681915283,,
ce_baseline,54,54,0.2846961131577048,0.8968253968253969,0.7582347316559029,0.7804232804232805,0.022647292167037158,9.76824140548706,,
ce_baseline,55,55,0.22740214698168695,0.9183673469387755,0.6036715296998857,0.828042328042328,0.021866669160892412,9.936103105545044,,
ce_baseline,56,56,0.27288671854942564,0.9002267573696145,0.6895876176773555,0.7962962962962963,0.021089138373994242,9.958344221115112,,
ce_baseline,57,57,0.25790429764053446,0.909297052154195,0.6966888822969937,0.8174603174603174,0.0203154671353569,9.866568088531494,,
ce_baseline,58,58,0.24872576440272687,0.9098639455782312,0.6524478444662044,0.8068783068783069,0.019546418965086458,9.98624849319458,,
ce_baseline,59,59,0.21425078407166495,0.9280045351473923,0.6115964258474017,0.8148148148148148,0.018782752820878643,9.89216160774231,,
ce_baseline,60,60,0.17638399730734275,0.9387755102040817,0.622555653549849,0.8201058201058201,0.018025222349019286,9.825857877731323,,
ce_baseline,61,61,0.17077203091580312,0.937641723356009,0.6101256649172495,0.8306878306878307,0.017274575140626337,10.079973936080933,,
ce_baseline,62,62,0.20385475953420004,0.9240362811791383,0.6490518327841841,0.8359788359788359,0.01653155199386773,10.114916801452637,,
ce_baseline,63,63,0.1855635209148433,0.937641723356009,0.6002714143543647,0.8148148148148148,0.015796886182883073,9.922560691833496,,
ce_baseline,64,64,0.18956048256145314,0.9348072562358276,0.624959089295574,0.8095238095238095,0.015071302734130496,9.98440957069397,,
ce_baseline,65,65,0.17014870946369473,0.9427437641723356,0.6046825883880494,0.8174603174603174,0.014355517710873197,10.002867698669434,,
ce_baseline,66,66,0.15134663775123977,0.9455782312925171,0.63959718221631,0.828042328042328,0.013650237506511344,9.727321863174438,,
ce_baseline,67,67,0.16102740026655651,0.9467120181405896,0.5750144656806712,0.8333333333333334,0.012956158147457127,9.779926538467407,,
ce_baseline,68,68,0.12998651451264379,0.9563492063492064,0.5857582580712106,0.8333333333333334,0.01227396460624073,9.766938209533691,,
ce_baseline,69,69,0.13709217249130717,0.9506802721088435,0.5977213619247316,0.8492063492063492,0.01160433012552509,9.917323112487793,,
ce_baseline,70,70,0.12905070415429787,0.9540816326530612,0.5903275881810163,0.843915343915344,0.010947915553696744,9.919248104095459,,
