epoch,train_loss,train_acc,train_loss_soft,train_loss_hard,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_monitor,early_stop_value,early_stop_improved,epochs_without_improvement
1,0.1441638170600795,0.9526378896882494,,0.1441638170600795,0.6092358351419758,0.8044692737430168,0.0001,5.860048294067383,True,val_loss,0.6092358351419758,True,0
2,0.1717166741260236,0.9334532374100719,,0.1717166741260236,0.6325344316786228,0.7877094972067039,9.997532801828658e-05,6.196112632751465,False,val_loss,0.6325344316786228,False,1
3,0.15296085624636221,0.9502398081534772,,0.15296085624636221,0.6021623501564537,0.8156424581005587,9.990133642141359e-05,5.915557146072388,True,val_loss,0.6021623501564537,True,0
4,0.14711747295279012,0.9544364508393285,,0.14711747295279012,0.611393664469266,0.8184357541899442,9.977809823015401e-05,5.923755168914795,True,val_loss,0.611393664469266,False,1
5,0.11890912343629545,0.9640287769784173,,0.11890912343629545,0.6080011905238615,0.8184357541899442,9.960573506572391e-05,6.143874883651733,False,val_loss,0.6080011905238615,False,2
6,0.14122404616406495,0.9460431654676259,,0.14122404616406495,0.6049559745708657,0.8296089385474861,9.93844170297569e-05,6.0259199142456055,True,val_loss,0.6049559745708657,False,3
7,0.14322194198874547,0.9562350119904077,,0.14322194198874547,0.6038928627967834,0.8156424581005587,9.911436253643445e-05,5.787770986557007,False,val_loss,0.6038928627967834,False,4
8,0.1398836603428391,0.947242206235012,,0.1398836603428391,0.6170493317715948,0.8016759776536313,9.879583809693738e-05,5.908413648605347,False,val_loss,0.6170493317715948,False,5
9,0.1502138464052757,0.9532374100719424,,0.1502138464052757,0.6071014121258059,0.8072625698324022,9.842915805643157e-05,5.695078611373901,False,val_loss,0.6071014121258059,False,6
10,0.14075835117047353,0.9556354916067147,,0.14075835117047353,0.6047997724410542,0.8184357541899442,9.801468428384717e-05,5.736379623413086,False,val_loss,0.6047997724410542,False,7
11,0.1468932218134975,0.9448441247002398,,0.1468932218134975,0.5913755933665696,0.8268156424581006,9.75528258147577e-05,6.013491868972778,False,val_loss,0.5913755933665696,True,0
12,0.154775826721642,0.9514388489208633,,0.154775826721642,0.6147902128416732,0.8296089385474861,9.70440384477113e-05,5.9607322216033936,False,val_loss,0.6147902128416732,False,1
13,0.1262087723244723,0.9586330935251799,,0.1262087723244723,0.61163495639183,0.8072625698324022,9.64888242944126e-05,5.8577659130096436,False,val_loss,0.61163495639183,False,2
14,0.13543465794276277,0.9568345323741008,,0.13543465794276277,0.6172605013714156,0.8156424581005587,9.588773128419907e-05,6.142441511154175,False,val_loss,0.6172605013714156,False,3
