split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.840782122905028,0.8392603071051348,0.8349824413032095,0.8365387062558153,0.9622483015112463
test,0.8268156424581006,0.8241488302352623,0.8261266040400319,0.824613076592889,0.9683876464933834
