split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8435754189944135,0.8450725872198888,0.8394515871553999,0.8405080249042021,0.9671712007936142
test,0.7793296089385475,0.7866862976616126,0.7710770810680198,0.7739935275306833,0.9577518665906467
