split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8148148148148148,0.7867413962421145,0.7689891684964443,0.7750483500330733,0.9528765364649904
test,0.7651715039577837,0.7417865636767332,0.7325733279372932,0.7346283374070711,0.9533964041075529
