split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.7751322751322751,0.7759402727874932,0.7386014310761041,0.752369782775307,0.9486988382807587
test,0.7546174142480211,0.7457344178142189,0.710013239774097,0.7224417049189583,0.931363717085281
