split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.7962962962962963,0.8113412244217196,0.7772429783808491,0.7894146207676943,0.9555668806952274
test,0.741424802110818,0.7540813848975557,0.7363272971186863,0.7416914030257908,0.9479682442496079
