split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8386243386243386,0.8181140027070258,0.8211877546704404,0.8182685793567382,0.9614829216604371
test,0.7598944591029023,0.760326302238067,0.7627954926120246,0.7604340797365817,0.9527428201809826
