epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_monitor,early_stop_value,early_stop_improved,epochs_without_improvement
1,1.6523612588981922,0.3321995464852608,1.7698890658282729,0.36243386243386244,0.03,10.606284141540527,True,val_loss,1.7698890658282729,True,0
2,1.5443929836593246,0.3877551020408163,1.3595100597099021,0.47354497354497355,0.029992598405485973,4.189126014709473,True,val_loss,1.3595100597099021,True,0
3,1.4196549391800584,0.45408163265306123,1.373453453104332,0.4365079365079365,0.029970400926424074,3.8166096210479736,False,val_loss,1.373453453104332,False,1
4,1.3406584754822746,0.48696145124716556,1.2039272179679266,0.5264550264550265,0.029933429469046202,3.8741629123687744,True,val_loss,1.2039272179679266,True,0
5,1.3206539910937112,0.4931972789115646,1.198735999051856,0.544973544973545,0.029881720519717173,4.08089804649353,True,val_loss,1.198735999051856,True,0
6,1.2628762046225757,0.5113378684807256,1.229848999194998,0.5185185185185185,0.02981532510892707,3.9526424407958984,False,val_loss,1.229848999194998,False,1
7,1.1794126239223004,0.5351473922902494,1.221402643218873,0.5026455026455027,0.029734308760930334,4.131615877151489,False,val_loss,1.221402643218873,False,2
8,1.2014365542232315,0.530045351473923,1.1774982365350875,0.5582010582010583,0.029638751429081213,3.901757001876831,True,val_loss,1.1774982365350875,True,0
9,1.1201088028429858,0.5816326530612245,1.0404920836605092,0.6190476190476191,0.029528747416929468,3.780719518661499,True,val_loss,1.0404920836605092,True,0
10,1.1308367176661416,0.5651927437641724,1.151435170224104,0.5211640211640212,0.02940440528515415,3.916621685028076,False,val_loss,1.151435170224104,False,1
11,1.07416062073913,0.5895691609977324,0.9961022668414645,0.6402116402116402,0.029265847744427306,3.842564821243286,True,val_loss,0.9961022668414645,True,0
12,1.0773070512715381,0.5753968253968254,1.0245718161265056,0.6137566137566137,0.029113211534313385,3.750253200531006,False,val_loss,1.0245718161265056,False,1
13,1.0261174015988028,0.6145124716553289,1.0265593881960269,0.6243386243386243,0.028946647288323774,3.9013917446136475,False,val_loss,1.0265593881960269,False,2
14,1.030400188061115,0.6133786848072562,0.990955634091897,0.6534391534391535,0.02876631938525972,3.8895621299743652,True,val_loss,0.990955634091897,True,0
15,0.9997743397883547,0.6281179138321995,0.9048496904196562,0.6772486772486772,0.028572405786990298,3.9793875217437744,True,val_loss,0.9048496904196562,True,0
16,0.9746505186941619,0.6354875283446711,0.8591557848390448,0.6851851851851852,0.02836509786282552,3.8408992290496826,True,val_loss,0.8591557848390448,True,0
17,0.9555444052430238,0.6473922902494331,1.0029453846512648,0.6455026455026455,0.028144600200657958,3.9262633323669434,False,val_loss,1.0029453846512648,False,1
18,0.9696020247444274,0.6354875283446711,0.9332456330142954,0.6534391534391535,0.027911130405059163,3.9625232219696045,False,val_loss,0.9332456330142954,False,2
19,0.9146344131893582,0.6746031746031746,0.8529480064987506,0.6878306878306878,0.027664918882530233,3.769012451171875,True,val_loss,0.8529480064987506,True,0
20,0.8921895616449196,0.6746031746031746,0.802213434189085,0.708994708994709,0.027406208614118435,4.0164666175842285,True,val_loss,0.802213434189085,True,0
21,0.8432642261998183,0.6944444444444444,0.9685387094184835,0.6375661375661376,0.02713525491562422,3.759856700897217,False,val_loss,0.9685387094184835,False,1
22,0.8426191228317296,0.6955782312925171,0.7707926098001067,0.7328042328042328,0.02685232518563536,3.7906739711761475,True,val_loss,0.7707926098001067,True,0
23,0.8531569110022651,0.699546485260771,0.8101216068974247,0.7063492063492064,0.026557698641636845,3.828517436981201,False,val_loss,0.8101216068974247,False,1
24,0.8423206197972201,0.685374149659864,0.8443235196764507,0.6798941798941799,0.0262516660444569,3.7283825874328613,False,val_loss,0.8443235196764507,False,2
25,0.7667785345021289,0.7188208616780045,0.8508143153770891,0.6825396825396826,0.02593452941132118,3.8297057151794434,False,val_loss,0.8508143153770891,False,3
26,0.8341158425726858,0.685374149659864,0.8254128347628962,0.6984126984126984,0.025606601717798216,3.8676505088806152,False,val_loss,0.8254128347628962,False,4
27,0.7610388261660967,0.7188208616780045,0.8536041672267611,0.7037037037037037,0.025268206588930336,3.9895150661468506,False,val_loss,0.8536041672267611,False,5
28,0.7630315324346495,0.7239229024943311,0.8419100780966421,0.6772486772486772,0.024919677979854785,3.9839890003204346,False,val_loss,0.8419100780966421,False,6
29,0.745199985514963,0.7182539682539683,0.8594159934886549,0.6878306878306878,0.024561359846230355,3.8553550243377686,False,val_loss,0.8594159934886549,False,7
30,0.739325221703977,0.7239229024943311,0.9034387491367482,0.6931216931216931,0.024193605804794658,3.8036811351776123,False,val_loss,0.9034387491367482,False,8
31,0.7159248785096772,0.7352607709750567,0.7943867394533107,0.708994708994709,0.023816778784387108,3.9325735569000244,False,val_loss,0.7943867394533107,False,9
32,0.6769927192707451,0.7437641723356009,0.7535283287996968,0.7301587301587301,0.02343125066778197,3.8315320014953613,False,val_loss,0.7535283287996968,True,0
33,0.6425047975008179,0.7607709750566893,0.8343799618816881,0.716931216931217,0.023037401924684956,3.8903586864471436,False,val_loss,0.8343799618816881,False,1
34,0.6680109263007062,0.75,0.944847376889022,0.6878306878306878,0.02263562123625558,3.8516759872436523,False,val_loss,0.944847376889022,False,2
35,0.6443900872790624,0.7715419501133787,0.6936289996066421,0.7698412698412699,0.02222630511152574,3.7935760021209717,True,val_loss,0.6936289996066421,True,0
36,0.6390049462956365,0.7704081632653061,0.7355032209996824,0.7248677248677249,0.02180985749609321,3.914989471435547,False,val_loss,0.7355032209996824,False,1
37,0.644143152399128,0.7726757369614512,0.70031676216731,0.7698412698412699,0.021386689373476098,3.8250319957733154,False,val_loss,0.70031676216731,False,2
38,0.6224461650632136,0.7755102040816326,0.8245536082636111,0.7116402116402116,0.020957218359521718,3.967780113220215,False,val_loss,0.8245536082636111,False,3
39,0.5653862682870185,0.7981859410430839,0.750345233886961,0.7619047619047619,0.02052186829027018,4.002065420150757,False,val_loss,0.750345233886961,False,4
40,0.5816708169286213,0.7987528344671202,0.7234372458760701,0.7619047619047619,0.02008106880367938,3.8962979316711426,False,val_loss,0.7234372458760701,False,5
41,0.5252122642501952,0.8129251700680272,0.7170614480341553,0.746031746031746,0.01963525491562422,3.982314348220825,False,val_loss,0.7170614480341553,False,6
42,0.5070995077524596,0.812358276643991,0.7487390725700943,0.7301587301587301,0.019184866590588448,4.132982969284058,False,val_loss,0.7487390725700943,False,7
43,0.5010083170434515,0.8214285714285714,0.692504347001434,0.7751322751322751,0.018730348307472826,3.898054838180542,True,val_loss,0.692504347001434,True,0
44,0.5105084102440313,0.812358276643991,0.6589167575356821,0.7433862433862434,0.018272148620948146,3.906285047531128,False,val_loss,0.6589167575356821,True,0
45,0.5196341199128807,0.7998866213151927,0.6783407954942613,0.7671957671957672,0.017810719718785877,3.889606237411499,False,val_loss,0.6783407954942613,False,1
46,0.48169307670896017,0.8282312925170068,0.9227045099571268,0.6931216931216931,0.01734651697560347,3.9924583435058594,False,val_loss,0.9227045099571268,False,2
47,0.4724670737779059,0.8367346938775511,0.7799323497625886,0.7275132275132276,0.016879998503464572,3.8486955165863037,False,val_loss,0.7799323497625886,False,3
48,0.474818443089656,0.8299319727891157,0.6667681068339676,0.7936507936507936,0.016411624699777718,3.793325185775757,True,val_loss,0.6667681068339676,False,4
