preset,use_kd,temperature,alpha,stage2_lr,assistant_img_size,best_epoch,val_accuracy,val_f1_macro,test_accuracy,setup_id
ta_t4_a0p5_lr1em4_av380,True,4.0,0.5,0.0001,380,43,0.8412698412698413,0.818593831858533,0.7810026385224275,r8_final_wn256_ta-kd_ta_t4_a0p5_lr1em4_av380_s42_t4p0_a0p5_av380_lr0p0001_e100_img160_bs16
ce_finetune_lr1em4,False,,,0.0001,380,37,0.8148148148148148,0.8045093177327299,0.7704485488126649,r8_final_wn256_ce-finetune_ce_finetune_lr1em4_s42_no-kd_lr0p0001_e100_img160_bs16
