split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.9106145251396648,0.9124466812191769,0.9066991663646249,0.9091106109825595,0.9809620254948623
test,0.8715083798882681,0.86910136117404,0.8676068643703566,0.8664989489575741,0.9847019200234204
