split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8306878306878307,0.8095675069831584,0.8032143929182979,0.8052660753880266,0.966743027650092
test,0.7915567282321899,0.7633291578251296,0.7416997971863569,0.7485557769141247,0.9596617126592956
