split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.9189944134078212,0.9205284923675728,0.9190722886714188,0.9188997950105922,0.9920407815071831
test,0.8938547486033519,0.8996863427850841,0.8896901209553633,0.8923570535902099,0.9851547110153268
