epoch,train_loss,train_acc,train_loss_soft,train_loss_hard,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_monitor,early_stop_value,early_stop_improved,epochs_without_improvement
1,4.958927671384919,0.9206349206349206,9.686559108379477,0.23129626897389657,0.7343212899076875,0.8015873015873016,1e-05,14.08912706375122,True,val_loss,0.7343212899076875,True,0
2,4.957316833288491,0.9263038548752834,9.678830300328952,0.2358034106811969,0.7205430177784471,0.8121693121693122,9.997532801828659e-06,6.909592151641846,True,val_loss,0.7205430177784471,True,0
3,4.836007490179706,0.9183673469387755,9.409495740791026,0.26251925862565334,0.7195301333432476,0.8121693121693122,9.990133642141359e-06,6.701493978500366,False,val_loss,0.7195301333432476,True,0
4,4.840199555939828,0.9155328798185941,9.443628925314837,0.2367701909236627,0.7427275187124021,0.791005291005291,9.977809823015402e-06,6.6251208782196045,False,val_loss,0.7427275187124021,False,1
5,4.83060867607999,0.909297052154195,9.418409844915342,0.2428075177869559,0.7469565281792293,0.7936507936507936,9.960573506572391e-06,6.487699508666992,False,val_loss,0.7469565281792293,False,2
6,4.758199009495257,0.9217687074829932,9.265329882130871,0.2510681321629051,0.7269770758492606,0.8121693121693122,9.93844170297569e-06,6.57893705368042,False,val_loss,0.7269770758492606,False,3
7,4.764411078559028,0.9291383219954649,9.320691802874714,0.20813037357092445,0.7382030897039585,0.8201058201058201,9.911436253643447e-06,6.511531829833984,True,val_loss,0.7382030897039585,False,4
8,4.590382702496587,0.9189342403628118,8.936495667412167,0.2442697238286877,0.7239922754979008,0.8068783068783069,9.87958380969374e-06,6.91678786277771,False,val_loss,0.7239922754979008,False,5
9,4.6699123533945235,0.9070294784580499,9.083871333236868,0.2559533241519582,0.7349684301507536,0.8121693121693122,9.842915805643158e-06,6.552205324172974,False,val_loss,0.7349684301507536,False,6
10,4.638299328940255,0.9319727891156463,9.063733795062214,0.21286486641687602,0.7500978307749229,0.8121693121693122,9.801468428384718e-06,6.3674750328063965,False,val_loss,0.7500978307749229,False,7
11,4.54544882331035,0.927437641723356,8.884096664636314,0.20680099697002208,0.7465313471183574,0.8015873015873016,9.75528258147577e-06,6.256391763687134,False,val_loss,0.7465313471183574,False,8
