epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_monitor,early_stop_value,early_stop_improved,epochs_without_improvement
1,1.5727401558233767,0.3656462585034014,1.5305025628004125,0.3941798941798942,0.03,11.732680797576904,True,val_loss,1.5305025628004125,True,0
2,1.4328509306961716,0.43480725623582767,1.3981510823365872,0.5,0.029992598405485973,5.401869297027588,True,val_loss,1.3981510823365872,True,0
3,1.348242757542063,0.463718820861678,1.2912677658928766,0.47883597883597884,0.029970400926424074,4.976941823959351,False,val_loss,1.2912677658928766,True,0
4,1.3273038388379848,0.48072562358276644,1.1970476221155237,0.46825396825396826,0.029933429469046202,4.5619823932647705,False,val_loss,1.1970476221155237,True,0
5,1.2512597399774321,0.5068027210884354,1.2337936724304521,0.4708994708994709,0.029881720519717173,4.681499004364014,False,val_loss,1.2337936724304521,False,1
6,1.2264808148753887,0.5272108843537415,1.2639853071283411,0.49206349206349204,0.02981532510892707,4.727601051330566,False,val_loss,1.2639853071283411,False,2
7,1.1884495568653894,0.5328798185941043,1.153916081423482,0.5370370370370371,0.029734308760930334,4.596111297607422,True,val_loss,1.153916081423482,True,0
8,1.181541955389944,0.5374149659863946,1.0286947167108929,0.6031746031746031,0.029638751429081213,4.48766016960144,True,val_loss,1.0286947167108929,True,0
9,1.0751858525265372,0.5816326530612245,1.0164327829603166,0.6111111111111112,0.029528747416929468,4.615852355957031,True,val_loss,1.0164327829603166,True,0
10,1.08173455618947,0.5850340136054422,1.1083329865541407,0.5687830687830688,0.02940440528515415,4.596096754074097,False,val_loss,1.1083329865541407,False,1
11,1.0145120474756981,0.6156462585034014,0.9588908417515023,0.6402116402116402,0.029265847744427306,4.477294683456421,True,val_loss,0.9588908417515023,True,0
12,1.0212438063286329,0.6122448979591837,1.015937677766911,0.6084656084656085,0.029113211534313385,4.642626047134399,False,val_loss,1.015937677766911,False,1
13,0.9809098789751395,0.6286848072562359,0.9863134496426457,0.6375661375661376,0.028946647288323774,4.483195781707764,False,val_loss,0.9863134496426457,False,2
14,0.9480103473274075,0.6394557823129252,0.9320369271374254,0.6481481481481481,0.02876631938525972,4.682492256164551,True,val_loss,0.9320369271374254,True,0
15,0.9625350855915995,0.6377551020408163,0.8581345220091482,0.6878306878306878,0.028572405786990298,4.758316278457642,True,val_loss,0.8581345220091482,True,0
16,0.8937685662656685,0.655328798185941,0.8334437633948352,0.708994708994709,0.02836509786282552,4.684020280838013,True,val_loss,0.8334437633948352,True,0
17,0.8874265309634393,0.6621315192743764,0.8016232018748288,0.7037037037037037,0.028144600200657958,4.561493873596191,False,val_loss,0.8016232018748288,True,0
