split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8862433862433863,0.8895185484696233,0.8703069031587175,0.8784031000941989,0.9817976995890655
test,0.8496042216358839,0.8294565314083558,0.8207602535214552,0.823639464737497,0.9773597232338682
