split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8412698412698413,0.830650082258732,0.8114234451276262,0.8192314314252118,0.9694173282695576
test,0.7704485488126649,0.7330746950433694,0.7215334986915923,0.7260738108798455,0.9557522489371287
