preset,use_kd,temperature,alpha,stage2_lr,assistant_img_size,best_epoch,val_accuracy,val_f1_macro,test_accuracy,setup_id
ta_t4_a0p5_lr1em5_av160,True,4.0,0.5,1e-05,160,6,0.8463687150837989,0.846147559651085,0.8268156424581006,r5_k5_final_wn128_ta-kd_ta_t4_a0p5_lr1em5_av160_s2026_t4p0_a0p5_av160_lr1em05_e100_img160_bs16
ce_finetune_lr1em4,False,,,0.0001,380,25,0.8519553072625698,0.8521442850505212,0.8324022346368715,r5_k5_final_wn128_ce-finetune_ce_finetune_lr1em4_s2026_no-kd_lr0p0001_e100_img160_bs16
