split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8677248677248677,0.8601626908639642,0.8689761480818766,0.863155500652559,0.9775499991125973
test,0.8364116094986808,0.8488390070090074,0.7913978225041719,0.8090474166137392,0.9755610701068637
