split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8519553072625698,0.8563068168974721,0.8507215174580163,0.8521442850505212,0.9659213054251543
test,0.8324022346368715,0.8389972377465812,0.8262181289781216,0.8298803066981826,0.9677576865084164
