stage,epoch,global_epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,train_loss_soft,train_loss_hard
direct_kd,1,1,3.280771424730333,0.34952038369304556,3.835061873137618,0.3240223463687151,0.05,44.47933578491211,18.011164544011763,1.644061091992495
direct_kd,2,2,3.1444583670984354,0.40227817745803357,1.5349207270744794,0.4972067039106145,0.04998766400914329,17.659294843673706,17.39321851844696,1.5612628179774295
direct_kd,3,3,2.8794335690047816,0.4646282973621103,1.5405847093912477,0.43575418994413406,0.04995066821070679,18.012420654296875,16.362549880139834,1.3813095441539225
direct_kd,4,4,2.715338102633433,0.5041966426858513,1.037286753095062,0.5754189944134078,0.049889049115077,18.317419052124023,15.52893848099011,1.291604725576991
direct_kd,5,5,2.6199162458058454,0.5257793764988009,1.1278131307836352,0.5670391061452514,0.04980286753286195,18.773671865463257,14.925536176283583,1.252625166369285
direct_kd,6,6,2.602921525923182,0.5485611510791367,1.002716039479112,0.6256983240223464,0.04969220851487844,19.5772385597229,14.93107427967538,1.233126786972979
direct_kd,7,7,2.4832017010064433,0.5629496402877698,1.126348904391241,0.5893854748603352,0.04955718126821722,20.407721281051636,14.219856092969863,1.1791289976174884
direct_kd,8,8,2.4729336680268212,0.5545563549160671,1.199827648740907,0.5782122905027933,0.049397919048468686,19.45480704307556,14.029276083985106,1.1888956400416166
direct_kd,9,9,2.3951878479058792,0.5701438848920863,0.9934363931250971,0.6424581005586593,0.04921457902821578,19.227266788482666,13.54786851366075,1.1560010972926371
direct_kd,10,10,2.323598128428562,0.5875299760191847,0.8978955872232022,0.6452513966480447,0.04900734214192358,19.537134408950806,13.144472579590136,1.1212787475231454
direct_kd,11,11,2.3069492907261107,0.5971223021582733,1.54390453593025,0.5111731843575419,0.048776412907378844,19.9797945022583,13.081265021857027,1.1098031021422334
direct_kd,12,12,2.279178915549811,0.5983213429256595,0.9402158719867302,0.6787709497206704,0.04852201922385564,19.707226276397705,12.949403744521472,1.0935983657836914
direct_kd,13,13,2.1110214798284663,0.645083932853717,0.9457930925838108,0.659217877094972,0.04824441214720629,19.597536087036133,12.107362989613192,1.0003168748722946
direct_kd,14,14,2.073880812532896,0.6480815347721822,1.556506107639334,0.5418994413407822,0.04794386564209953,19.51090145111084,11.665202367219994,1.0081784213475473
direct_kd,15,15,2.1103088552717395,0.6486810551558753,1.3397767024333251,0.6061452513966481,0.04762067631165049,19.834769010543823,11.897858077673604,1.0228033937710366
direct_kd,16,16,2.0098493905376187,0.6648681055155875,0.9293438485880804,0.6620111731843575,0.0472751631047092,19.949370622634888,11.18780086709441,0.9900770221682761
direct_kd,17,17,1.8756072612689267,0.6906474820143885,0.8276130653626426,0.7374301675977654,0.046907667001096595,19.843006372451782,10.763570163461516,0.8880558232609317
direct_kd,18,18,1.8679732058545668,0.6858513189448441,0.9075948335438467,0.7067039106145251,0.0465185506750986,19.635968446731567,10.56624260451868,0.9014988167108677
direct_kd,19,19,1.8753954184998711,0.6882494004796164,0.8631723789529427,0.723463687150838,0.04610819813755039,19.654863119125366,10.47136888572638,0.9202872637650378
direct_kd,20,20,1.7895204266198248,0.7032374100719424,1.0184342326731655,0.6703910614525139,0.04567701435686406,19.71131467819214,10.036037710359057,0.8732407367486748
direct_kd,21,21,1.787535139982649,0.7056354916067147,1.000244742665211,0.6620111731843575,0.045225424859373704,19.764217853546143,10.105421185207595,0.8633255795609179
direct_kd,22,22,1.7659346748599045,0.7200239808153477,0.8801216920993847,0.6983240223463687,0.044753875309392274,19.869276523590088,9.935242373880437,0.8582338196911115
direct_kd,23,23,1.6930520470193822,0.7218225419664268,0.8604440729045335,0.7318435754189944,0.04426283106939475,19.777788877487183,9.425923151935605,0.8338441563595971
direct_kd,24,24,1.6136441377998827,0.7332134292565947,1.6743264344817432,0.6033519553072626,0.04375277674076151,19.721975564956665,9.080588131499805,0.7839836962074399
direct_kd,25,25,1.5817007115133088,0.7422062350119905,0.5954947238527862,0.7877094972067039,0.043224215685535305,19.64235258102417,8.86200160888745,0.7727783976984824
direct_kd,26,26,1.5612442510591136,0.7416067146282974,1.8818833148679255,0.5726256983240223,0.0426776695296637,19.810705423355103,8.720778552176569,0.7657404439054805
direct_kd,27,27,1.478517065802924,0.75,0.6665633001141043,0.7541899441340782,0.04211367764821723,19.773030757904053,8.428179619695356,0.7063323459465155
direct_kd,28,28,1.5778830182923973,0.7517985611510791,0.6833084005883286,0.7569832402234636,0.04153279663309131,19.753419876098633,8.725725205968038,0.7836783392537984
direct_kd,29,29,1.3559787616455297,0.7817745803357314,0.631989253965836,0.7932960893854749,0.04093559974371726,19.75943112373352,7.8181024501077845,0.6379650288062702
direct_kd,30,30,1.4919352531433105,0.762589928057554,0.5326922232878275,0.8184357541899442,0.04032267634132443,19.742488145828247,8.258987909312443,0.7400405194690759
direct_kd,31,31,1.4561197220278588,0.7757793764988009,0.7316370336703082,0.7793296089385475,0.03969463130731185,19.806484699249268,8.08284023111101,0.7198174490059595
direct_kd,32,32,1.4376051264415257,0.761990407673861,0.8013186458102818,0.7402234636871509,0.03905208444630329,19.845792531967163,8.036041379832536,0.7044455449965646
direct_kd,33,33,1.409606322967749,0.7709832134292566,0.8495082871873951,0.7402234636871509,0.03839566987447493,19.857393980026245,7.96302517312322,0.6814486768891771
direct_kd,34,34,1.3835399170859541,0.7793764988009593,0.6504203087790719,0.7905027932960894,0.0377260353937593,19.859228372573853,7.718011213435258,0.6797097709467657
direct_kd,35,35,1.3332458531542075,0.8003597122302158,0.8567374890992762,0.770949720670391,0.0370438418525429,19.8539776802063,7.426859706997585,0.656177653826112
direct_kd,36,36,1.332007054802325,0.7973621103117506,0.5910654227826848,0.8044692737430168,0.03634976249348869,19.909332275390625,7.570789771686069,0.6388089707572397
direct_kd,37,37,1.2452937498938836,0.8165467625899281,0.5082341832155622,0.8156424581005587,0.03564448228912683,19.73533320426941,7.232443241192568,0.5800549203990032
direct_kd,38,38,1.1510410022964295,0.8279376498800959,0.9313065767621195,0.7569832402234636,0.03492869726586953,19.684279441833496,6.716096271999734,0.5327015299376824
direct_kd,39,39,1.2467883568015887,0.8075539568345323,0.7906598395475463,0.8072625698324022,0.03420311381711697,19.785125494003296,6.917279065084115,0.616733828537184
direct_kd,40,40,1.17053918015185,0.8273381294964028,0.5620214692707168,0.8044692737430168,0.03346844800613231,19.83651614189148,6.709373279727048,0.5551131723596038
direct_kd,41,41,1.231602752237297,0.8207434052757794,0.6191687264255972,0.8156424581005587,0.03272542485937371,19.811495542526245,6.89038154547163,0.6028495626412421
direct_kd,42,42,1.1840425972744144,0.8249400479616307,0.7199026505207883,0.776536312849162,0.03197477765098076,19.54674744606018,6.689906092856428,0.5722799889466388
direct_kd,43,43,1.0826819251767166,0.8405275779376499,0.6658939266338029,0.7877094972067039,0.031217247179121388,19.55860471725464,6.337939541402767,0.4987644060231227
direct_kd,44,44,1.1089135794330844,0.8501199040767387,0.6905996446502941,0.7905027932960894,0.03045358103491359,19.819296836853027,6.18825134213308,0.5445427176692217
