preset,use_kd,temperature,alpha,stage2_lr,assistant_img_size,best_epoch,val_accuracy,val_f1_macro,test_accuracy,setup_id
ta_t4_a0p5_lr1em5_av160,True,4.0,0.5,1e-05,160,2,0.8148148148148148,0.8013124022174846,0.8126649076517151,r5_final_wn128_ta-kd_ta_t4_a0p5_lr1em5_av160_s123_t4p0_a0p5_av160_lr1em05_e100_img160_bs16
ce_finetune_lr1em4,False,,,0.0001,380,86,0.8227513227513228,0.8009745752561251,0.8073878627968337,r5_final_wn128_ce-finetune_ce_finetune_lr1em4_s123_no-kd_lr0p0001_e100_img160_bs16
