split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8386243386243386,0.8188709854440193,0.8215572381712555,0.8187467478658418,0.9674060295781522
test,0.8047493403693932,0.7822037471248611,0.7763234531003352,0.7777038721341957,0.9635087018194392
