split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8174603174603174,0.8011380728772033,0.8116210196855804,0.8016485686705358,0.9664266428202386
test,0.7968337730870713,0.75726258406716,0.7632431675283384,0.7584320780721351,0.9570105238526635
