split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.7857142857142857,0.7768187648780492,0.7495508444265121,0.7584312736930799,0.9614055080324606
test,0.7467018469656992,0.7227993876385689,0.690639484664969,0.6987619388009317,0.9288724845105558
