split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.9050279329608939,0.9081655176584421,0.8990610527163627,0.9017439862421686,0.9854102744510372
test,0.8687150837988827,0.8657848127780534,0.8705736272282596,0.8673416251149254,0.9802710341533422
