split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8770949720670391,0.8799852747117825,0.8740437356530144,0.8762178604623341,0.9779173932137404
test,0.8743016759776536,0.8743944618495109,0.873706064141135,0.8728632328837428,0.9824089522187547
