epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_monitor,early_stop_value,early_stop_improved,epochs_without_improvement
1,1.4685355810810337,0.37709832134292565,1.3656685525478598,0.3547486033519553,0.03,12.065478563308716,True,val_loss,1.3656685525478598,True,0
2,1.3352166708710669,0.4646282973621103,1.1785554166612677,0.5279329608938548,0.029992598405485973,4.889537572860718,True,val_loss,1.1785554166612677,True,0
3,1.274613922448467,0.48201438848920863,1.4049626722016149,0.45251396648044695,0.029970400926424074,4.332508087158203,False,val_loss,1.4049626722016149,False,1
4,1.205151456151363,0.49760191846522783,1.0264127081332926,0.5977653631284916,0.029933429469046202,4.33998441696167,True,val_loss,1.0264127081332926,True,0
5,1.128439170279377,0.5455635491606715,1.1794422518607623,0.5586592178770949,0.029881720519717173,4.197452068328857,False,val_loss,1.1794422518607623,False,1
6,1.1531856969106111,0.5455635491606715,1.0224491744068083,0.6256983240223464,0.02981532510892707,4.190132141113281,True,val_loss,1.0224491744068083,True,0
7,1.0884641331734417,0.5737410071942446,1.1163431998737698,0.5810055865921788,0.029734308760930334,4.242804765701294,False,val_loss,1.1163431998737698,False,1
8,1.0634781233698345,0.5641486810551559,1.1547926624393996,0.5698324022346368,0.029638751429081213,4.218833923339844,False,val_loss,1.1547926624393996,False,2
9,1.0564961850786094,0.5911270983213429,1.0459806872479742,0.5670391061452514,0.029528747416929468,4.290195941925049,False,val_loss,1.0459806872479742,False,3
10,1.0376952740785887,0.5905275779376499,1.01829991194123,0.6005586592178771,0.02940440528515415,4.180393934249878,False,val_loss,1.01829991194123,True,0
11,0.9653616683374492,0.6258992805755396,1.1774143992855561,0.6229050279329609,0.029265847744427306,4.323950290679932,False,val_loss,1.1774143992855561,False,1
12,0.978576570963688,0.6211031175059952,0.9151354954895361,0.6815642458100558,0.029113211534313385,4.268808603286743,True,val_loss,0.9151354954895361,True,0
13,0.8871013683666714,0.6552757793764988,0.993740409779149,0.61731843575419,0.028946647288323774,4.213050842285156,False,val_loss,0.993740409779149,False,1
14,0.9022219249670455,0.6564748201438849,0.8429527022985107,0.6787709497206704,0.02876631938525972,4.208267688751221,False,val_loss,0.8429527022985107,True,0
15,0.833750717359767,0.684652278177458,0.8636030551441555,0.6508379888268156,0.028572405786990298,4.130890130996704,False,val_loss,0.8636030551441555,False,1
16,0.8045888724658701,0.6894484412470024,0.7830942815908507,0.7011173184357542,0.02836509786282552,4.8623130321502686,True,val_loss,0.7830942815908507,True,0
17,0.8109977228178394,0.697841726618705,0.8771199071207526,0.6452513966480447,0.028144600200657958,5.9615068435668945,False,val_loss,0.8771199071207526,False,1
18,0.7582910321027541,0.709832134292566,0.8456901388461363,0.6871508379888268,0.027911130405059163,5.023200511932373,False,val_loss,0.8456901388461363,False,2
19,0.7856601814000155,0.6936450839328537,0.7552543732041087,0.7011173184357542,0.027664918882530233,7.1600892543792725,False,val_loss,0.7552543732041087,True,0
20,0.7439246374926121,0.7086330935251799,1.3940573511176935,0.5363128491620112,0.027406208614118435,4.417301177978516,False,val_loss,1.3940573511176935,False,1
21,0.7273167766255441,0.7248201438848921,0.766595412898996,0.7011173184357542,0.02713525491562422,4.209591388702393,False,val_loss,0.766595412898996,False,2
22,0.6873703543230784,0.7344124700239808,0.7356016069817144,0.723463687150838,0.02685232518563536,4.2082908153533936,True,val_loss,0.7356016069817144,True,0
23,0.6904356253804634,0.7404076738609112,0.7610886829525398,0.7011173184357542,0.026557698641636845,4.358414888381958,False,val_loss,0.7610886829525398,False,1
24,0.6865066893095021,0.7458033573141487,0.8152053535983549,0.7150837988826816,0.0262516660444569,4.23249626159668,False,val_loss,0.8152053535983549,False,2
25,0.6173727109277849,0.7613908872901679,0.6851295945364669,0.7541899441340782,0.02593452941132118,4.274443626403809,True,val_loss,0.6851295945364669,True,0
26,0.6422836063005369,0.7428057553956835,0.7198760685973993,0.7262569832402235,0.025606601717798216,4.309858083724976,False,val_loss,0.7198760685973993,False,1
27,0.5904468995489949,0.7799760191846523,0.6591644307088586,0.7569832402234636,0.025268206588930336,4.2807135581970215,True,val_loss,0.6591644307088586,True,0
28,0.5932721897280759,0.7745803357314148,0.6539055911522338,0.7681564245810056,0.024919677979854785,4.137682199478149,True,val_loss,0.6539055911522338,True,0
29,0.561396448017596,0.7847721822541966,0.8057246967400918,0.7206703910614525,0.024561359846230355,4.308992862701416,False,val_loss,0.8057246967400918,False,1
