split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.840782122905028,0.8409299620719259,0.8360791633409059,0.8379855272343983,0.9616146167345778
test,0.8184357541899442,0.8249624691014539,0.812241351536386,0.8163294127255254,0.9638714610991709
