epoch,train_loss,train_acc,train_loss_soft,train_loss_hard,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_monitor,early_stop_value,early_stop_improved,epochs_without_improvement
1,4.679353613361752,0.8812949640287769,9.062000694320641,0.2967065344397113,0.5903337487961327,0.7988826815642458,1e-05,16.447681665420532,True,val_loss,0.5903337487961327,True,0
2,4.520957694065085,0.8794964028776978,8.725871488630629,0.31604385161571363,0.5796244344231802,0.7849162011173184,9.997532801828659e-06,6.24790620803833,False,val_loss,0.5796244344231802,True,0
3,4.548290918199278,0.8926858513189448,8.801867352401038,0.29471447256257494,0.5671568076703801,0.8016759776536313,9.990133642141359e-06,6.050575494766235,True,val_loss,0.5671568076703801,True,0
4,4.345591506797919,0.9022781774580336,8.397653213793712,0.29352979953411956,0.5682383476022902,0.8016759776536313,9.977809823015402e-06,5.923352956771851,False,val_loss,0.5682383476022902,False,1
5,4.447134888143562,0.9058752997601919,8.623366820154716,0.27090294666284565,0.5763506429821419,0.8072625698324022,9.960573506572391e-06,5.903138875961304,True,val_loss,0.5763506429821419,False,2
6,4.393420192549269,0.894484412470024,8.481563847127864,0.30527656287741034,0.5844657893953377,0.7988826815642458,9.93844170297569e-06,5.940000057220459,False,val_loss,0.5844657893953377,False,3
7,4.3411454382560235,0.9052757793764988,8.395241325707744,0.2870495666345532,0.5746358842823093,0.8044692737430168,9.911436253643447e-06,6.019694566726685,False,val_loss,0.5746358842823093,False,4
8,4.371195229409124,0.9004796163069544,8.449939116013708,0.2924512930625348,0.5783085969573293,0.7932960893854749,9.87958380969374e-06,5.914369106292725,False,val_loss,0.5783085969573293,False,5
9,4.436855986249818,0.8776978417266187,8.551764028535473,0.32194798970393995,0.5753968407987883,0.7932960893854749,9.842915805643158e-06,5.6982598304748535,False,val_loss,0.5753968407987883,False,6
10,4.326753718104008,0.8830935251798561,8.32901900677944,0.32448841134707135,0.5715232381607567,0.8016759776536313,9.801468428384718e-06,6.02720046043396,False,val_loss,0.5715232381607567,False,7
11,4.309629487190887,0.907673860911271,8.359926820658952,0.2593321259752166,0.5752388212267913,0.8100558659217877,9.75528258147577e-06,5.803680896759033,True,val_loss,0.5752388212267913,False,8
12,4.31044393077457,0.882494004796163,8.324261765971745,0.2966260673831121,0.5722886044219886,0.8016759776536313,9.70440384477113e-06,5.8496315479278564,False,val_loss,0.5722886044219886,False,9
13,4.218341269367318,0.89568345323741,8.131954446970987,0.30472810777257103,0.5780525713659531,0.8072625698324022,9.64888242944126e-06,5.7748401165008545,False,val_loss,0.5780525713659531,False,10
14,4.191085635901069,0.8962829736211031,8.074412563150164,0.30775871885408884,0.5751632771678477,0.8016759776536313,9.588773128419908e-06,5.6920249462127686,False,val_loss,0.5751632771678477,False,11
15,4.186168421372521,0.8902877697841727,8.077829358674926,0.2945074878936763,0.5828051380605005,0.8072625698324022,9.524135262330102e-06,6.0036890506744385,False,val_loss,0.5828051380605005,False,12
