split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8862433862433863,0.9066848952550152,0.8593853141223744,0.8767240956483776,0.9856009739877951
test,0.841688654353562,0.850867889610171,0.8063109015854278,0.818938758586643,0.9772265720081793
