split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.8095238095238095,0.7896789485024779,0.8081486695494801,0.7965384689307887,0.9559930496490439
test,0.7467018469656992,0.7106976339678536,0.7194933444070991,0.7124556448692738,0.9394625079052478
