epoch,train_loss,train_acc,train_loss_soft,train_loss_hard,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_monitor,early_stop_value,early_stop_improved,epochs_without_improvement
1,0.19858131323710862,0.9302721088435374,,0.19858131323710862,0.7791085552286219,0.798941798941799,0.0001,6.567147970199585,True,val_loss,0.7791085552286219,True,0
2,0.21177424109475412,0.9297052154195011,,0.21177424109475412,0.7807100188558694,0.8095238095238095,9.997532801828658e-05,6.457053184509277,True,val_loss,0.7807100188558694,False,1
3,0.20685876660944383,0.923469387755102,,0.20685876660944383,0.7751762460542735,0.7883597883597884,9.990133642141359e-05,6.51136589050293,False,val_loss,0.7751762460542735,True,0
4,0.22485347146214812,0.923469387755102,,0.22485347146214812,0.7666430984618803,0.7883597883597884,9.977809823015401e-05,6.363793849945068,False,val_loss,0.7666430984618803,True,0
5,0.17816814994798497,0.9404761904761905,,0.17816814994798497,0.7689552327627858,0.798941798941799,9.960573506572391e-05,6.309682130813599,False,val_loss,0.7689552327627858,False,1
6,0.21166290165412993,0.927437641723356,,0.21166290165412993,0.7863950309930025,0.7936507936507936,9.93844170297569e-05,6.4605371952056885,False,val_loss,0.7863950309930025,False,2
7,0.16621888456802789,0.9433106575963719,,0.16621888456802789,0.7806066238375567,0.798941798941799,9.911436253643445e-05,6.727325439453125,False,val_loss,0.7806066238375567,False,3
8,0.17707694668212987,0.9359410430839002,,0.17707694668212987,0.7590001778154777,0.7962962962962963,9.879583809693738e-05,6.700252532958984,False,val_loss,0.7590001778154777,True,0
9,0.17809569586887786,0.9387755102040817,,0.17809569586887786,0.7723653934225834,0.8042328042328042,9.842915805643157e-05,6.593040943145752,False,val_loss,0.7723653934225834,False,1
10,0.17315053253892868,0.9438775510204082,,0.17315053253892868,0.7548012978658474,0.7857142857142857,9.801468428384717e-05,6.5706024169921875,False,val_loss,0.7548012978658474,True,0
11,0.1924328967557202,0.93140589569161,,0.1924328967557202,0.755661524398617,0.7857142857142857,9.75528258147577e-05,6.69852089881897,False,val_loss,0.755661524398617,False,1
12,0.1685965118376441,0.9455782312925171,,0.1685965118376441,0.7559122077371708,0.8068783068783069,9.70440384477113e-05,6.525651693344116,False,val_loss,0.7559122077371708,False,2
13,0.1892564691383552,0.9410430839002267,,0.1892564691383552,0.7507416069822967,0.8015873015873016,9.64888242944126e-05,6.77924108505249,False,val_loss,0.7507416069822967,True,0
14,0.1876068869246647,0.9285714285714286,,0.1876068869246647,0.7566670408009222,0.7883597883597884,9.588773128419907e-05,6.850646734237671,False,val_loss,0.7566670408009222,False,1
15,0.18700016180133602,0.9359410430839002,,0.18700016180133602,0.7650860084427727,0.7883597883597884,9.5241352623301e-05,6.732206344604492,False,val_loss,0.7650860084427727,False,2
16,0.16788440464643123,0.9427437641723356,,0.16788440464643123,0.7656200098455268,0.7857142857142857,9.455032620941843e-05,6.607520580291748,False,val_loss,0.7656200098455268,False,3
17,0.19362381808544232,0.9336734693877551,,0.19362381808544232,0.7867963566351189,0.791005291005291,9.381533400219321e-05,6.578333854675293,False,val_loss,0.7867963566351189,False,4
18,0.15972354695572605,0.9461451247165533,,0.15972354695572605,0.7670367326212939,0.798941798941799,9.303710135019722e-05,6.679713487625122,False,val_loss,0.7670367326212939,False,5
19,0.18143848756374686,0.9365079365079365,,0.18143848756374686,0.7640822292477997,0.783068783068783,9.22163962751008e-05,6.459481954574585,False,val_loss,0.7640822292477997,False,6
20,0.1854326325107594,0.937641723356009,,0.1854326325107594,0.7567227596328372,0.7962962962962963,9.135402871372814e-05,6.888059139251709,False,val_loss,0.7567227596328372,False,7
21,0.16688674036202247,0.9472789115646258,,0.16688674036202247,0.7758627105405722,0.8042328042328042,9.045084971874742e-05,6.481890916824341,False,val_loss,0.7758627105405722,False,8
22,0.17843520386216322,0.9410430839002267,,0.17843520386216322,0.7691654654406996,0.798941798941799,8.950775061878456e-05,6.335423469543457,False,val_loss,0.7691654654406996,False,9
23,0.1786158145056898,0.9365079365079365,,0.1786158145056898,0.77261042681636,0.7804232804232805,8.852566213878951e-05,6.298794507980347,False,val_loss,0.77261042681636,False,10
24,0.1700633636542729,0.9433106575963719,,0.1700633636542729,0.7685073493492036,0.791005291005291,8.750555348152303e-05,6.32745361328125,False,val_loss,0.7685073493492036,False,11
25,0.19243363352268597,0.9331065759637188,,0.19243363352268597,0.7723951358446683,0.7936507936507936,8.644843137107063e-05,6.650757312774658,False,val_loss,0.7723951358446683,False,12
26,0.1720582758522088,0.9410430839002267,,0.1720582758522088,0.789088081509348,0.7857142857142857,8.535533905932742e-05,6.359833002090454,False,val_loss,0.789088081509348,False,13
27,0.1744295973710868,0.9421768707482994,,0.1744295973710868,0.7614391465035696,0.783068783068783,8.422735529643448e-05,6.443883419036865,False,val_loss,0.7614391465035696,False,14
28,0.18655595237435668,0.9302721088435374,,0.18655595237435668,0.7661207320671233,0.7936507936507936,8.306559326618263e-05,6.4384825229644775,False,val_loss,0.7661207320671233,False,15
29,0.1831949838435028,0.9421768707482994,,0.1831949838435028,0.7734115373284097,0.7962962962962963,8.187119948743452e-05,6.3766186237335205,False,val_loss,0.7734115373284097,False,16
30,0.1649759177143882,0.9450113378684807,,0.1649759177143882,0.7652470131636296,0.783068783068783,8.064535268264887e-05,6.38890528678894,False,val_loss,0.7652470131636296,False,17
31,0.15931907378964955,0.9438775510204082,,0.15931907378964955,0.7666195387405063,0.8042328042328042,7.938926261462371e-05,6.3962249755859375,False,val_loss,0.7666195387405063,False,18
32,0.18336055675297638,0.9370748299319728,,0.18336055675297638,0.7605003471727725,0.7962962962962963,7.810416889260659e-05,6.572399377822876,False,val_loss,0.7605003471727725,False,19
33,0.17817981590151516,0.9410430839002267,,0.17817981590151516,0.756055441522409,0.8015873015873016,7.679133974894988e-05,6.413154602050781,False,val_loss,0.756055441522409,False,20
34,0.19289646944761818,0.9370748299319728,,0.19289646944761818,0.7705929409416895,0.7857142857142857,7.545207078751862e-05,6.426689863204956,False,val_loss,0.7705929409416895,False,21
35,0.1667559406046424,0.9450113378684807,,0.1667559406046424,0.7857227088913085,0.791005291005291,7.408768370508582e-05,6.261815309524536,False,val_loss,0.7857227088913085,False,22
36,0.18201153151809224,0.9382086167800453,,0.18201153151809224,0.7811278994121249,0.7804232804232805,7.26995249869774e-05,6.291289806365967,False,val_loss,0.7811278994121249,False,23
37,0.1664730011994471,0.9489795918367347,,0.1664730011994471,0.752427595238837,0.7804232804232805,7.12889645782537e-05,6.545791387557983,False,val_loss,0.752427595238837,False,24
38,0.1582854850526029,0.9501133786848073,,0.1582854850526029,0.7793626898613871,0.7883597883597884,6.985739453173908e-05,6.5247321128845215,False,val_loss,0.7793626898613871,False,25
39,0.18065200658206768,0.9331065759637188,,0.18065200658206768,0.7575805350822746,0.7962962962962963,6.840622763423397e-05,6.4021155834198,False,val_loss,0.7575805350822746,False,26
40,0.17885964166144935,0.9455782312925171,,0.17885964166144935,0.756452288892534,0.7883597883597884,6.693689601226464e-05,6.494635105133057,False,val_loss,0.756452288892534,False,27
41,0.16740240045145255,0.9472789115646258,,0.16740240045145255,0.7694486386719204,0.7962962962962963,6.545084971874744e-05,6.308817386627197,False,val_loss,0.7694486386719204,False,28
42,0.16709990772395447,0.9455782312925171,,0.16709990772395447,0.7584817027525296,0.783068783068783,6.394955530196154e-05,6.370927095413208,False,val_loss,0.7584817027525296,False,29
43,0.1823620261147179,0.9404761904761905,,0.1823620261147179,0.7649155416816631,0.7857142857142857,6.24344943582428e-05,6.374658107757568,False,val_loss,0.7649155416816631,False,30
44,0.177368833457464,0.9365079365079365,,0.177368833457464,0.7678458826448867,0.7962962962962963,6.0907162069827195e-05,6.25986123085022,False,val_loss,0.7678458826448867,False,31
45,0.167584628631232,0.9421768707482994,,0.167584628631232,0.75456165226679,0.7962962962962963,5.93690657292863e-05,6.451565504074097,False,val_loss,0.75456165226679,False,32
46,0.16194003563619255,0.9489795918367347,,0.16194003563619255,0.771383039870117,0.7804232804232805,5.7821723252011606e-05,6.422510385513306,False,val_loss,0.771383039870117,False,33
47,0.1580632490331894,0.9552154195011338,,0.1580632490331894,0.7627099370041852,0.7883597883597884,5.6266661678215284e-05,6.370306015014648,False,val_loss,0.7627099370041852,False,34
48,0.1800934905165177,0.9421768707482994,,0.1800934905165177,0.7691318550043635,0.791005291005291,5.470541566592577e-05,6.162226438522339,False,val_loss,0.7691318550043635,False,35
49,0.18241939542270233,0.9359410430839002,,0.18241939542270233,0.7654552011105119,0.7936507936507936,5.313952597646573e-05,6.241671562194824,False,val_loss,0.7654552011105119,False,36
