split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.9832402234636871,0.9817417596609262,0.9841972534332084,0.9828155551967722,0.9992614049200265
test,0.9608938547486033,0.9615961086409183,0.9599713882237367,0.9596342253969373,0.9987510781125964
