split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.7932960893854749,0.7961800270375525,0.7839839135506846,0.7872798603297997,0.9523178240069751
test,0.8100558659217877,0.8231415328652911,0.8012800531593574,0.8081865416231111,0.9660972777515063
