split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.9664804469273743,0.9657632137938235,0.9660825580927067,0.9654998893939325,0.9961590655892154
test,0.9581005586592178,0.9572265785545133,0.9601205255725425,0.9584836349788981,0.9980321500159632
