epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_monitor,early_stop_value,early_stop_improved,epochs_without_improvement
1,1.4658084887680676,0.3645083932853717,1.3668553822533378,0.4273743016759777,0.05,13.075449466705322,True,val_loss,1.3668553822533378,True,0
2,1.3502943978892814,0.4226618705035971,1.203997188773235,0.5335195530726257,0.049965738368864344,5.332728624343872,True,val_loss,1.203997188773235,True,0
3,1.2779201992409979,0.47002398081534774,1.345419398899185,0.4664804469273743,0.049863047384206834,4.525934934616089,False,val_loss,1.345419398899185,False,1
4,1.2533463173918873,0.4748201438848921,1.1962086555012112,0.4888268156424581,0.04969220851487845,4.355138301849365,False,val_loss,1.1962086555012112,True,0
5,1.2580504034348814,0.4706235011990408,1.2222197841665599,0.5195530726256983,0.049453690018345146,4.241567373275757,False,val_loss,1.2222197841665599,False,1
6,1.2218067297260824,0.500599520383693,1.1186231154969284,0.5502793296089385,0.04914814565722671,4.233954191207886,True,val_loss,1.1186231154969284,True,0
7,1.1552098174746945,0.5383693045563549,1.1261078928435981,0.5195530726256983,0.048776412907378844,4.209812879562378,False,val_loss,1.1261078928435981,False,1
8,1.1394311987238823,0.5329736211031175,3.8411655459324074,0.39106145251396646,0.048339510662430044,4.320128679275513,False,val_loss,3.8411655459324074,False,2
9,1.1426668595924652,0.5353717026378897,1.143350656472105,0.4776536312849162,0.04783863644106502,4.258543491363525,False,val_loss,1.143350656472105,False,3
10,1.137780670925296,0.5185851318944844,1.0611558832935781,0.5782122905027933,0.047275163104709195,4.180742502212524,True,val_loss,1.0611558832935781,True,0
11,1.099052525252747,0.5437649880095923,1.2547081782165186,0.4581005586592179,0.046650635094610975,4.2378644943237305,False,val_loss,1.2547081782165186,False,1
12,1.087096197713765,0.5575539568345323,1.0676001330327722,0.5921787709497207,0.0459667641986356,4.218683481216431,True,val_loss,1.0676001330327722,False,2
13,1.0625349429013917,0.5773381294964028,1.0185005947864256,0.5726256983240223,0.04522542485937369,4.2534730434417725,False,val_loss,1.0185005947864256,True,0
14,1.0133360489952765,0.5881294964028777,1.2811374980644141,0.5195530726256983,0.04442864903642428,4.138453483581543,False,val_loss,1.2811374980644141,False,1
15,1.011688446827072,0.5911270983213429,1.1079131927570152,0.5446927374301676,0.043578620636934864,4.267235994338989,False,val_loss,1.1079131927570152,False,2
16,1.0356604000933165,0.5761390887290168,1.0619230748221862,0.5670391061452514,0.042677669529663696,4.1250810623168945,False,val_loss,1.0619230748221862,False,3
17,0.9910113502749436,0.6115107913669064,1.043446066659256,0.61731843575419,0.04172826515897146,4.109370470046997,True,val_loss,1.043446066659256,False,4
18,0.9991591828618404,0.5983213429256595,0.9037365830144403,0.6703910614525139,0.04073300977624594,4.2979817390441895,True,val_loss,0.9037365830144403,True,0
19,0.9640847298738767,0.6199040767386091,0.9034336016164811,0.6452513966480447,0.03969463130731183,4.1632726192474365,False,val_loss,0.9034336016164811,True,0
20,0.9388122941664369,0.6199040767386091,0.9537249330701775,0.6564245810055865,0.03861597587537568,4.211979150772095,False,val_loss,0.9537249330701775,False,1
21,0.9446840880871963,0.6235011990407674,1.0616320098578598,0.6312849162011173,0.0375,4.0953288078308105,False,val_loss,1.0616320098578598,False,2
22,0.8668384060299368,0.6552757793764988,0.9045986185193727,0.659217877094972,0.03634976249348867,4.113369941711426,False,val_loss,0.9045986185193727,False,3
23,0.8700602200391482,0.6468824940047961,0.8882688278925486,0.6815642458100558,0.03516841607689501,4.242956161499023,True,val_loss,0.8882688278925486,True,0
24,0.8804490869279674,0.6600719424460432,0.8916151466982325,0.6759776536312849,0.03395919873863252,4.071479797363281,False,val_loss,0.8916151466982325,False,1
