split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.835195530726257,0.8383455292300978,0.8322561552158163,0.8345134559957893,0.9628540457304601
test,0.7821229050279329,0.7904858796475726,0.7794854415851153,0.780176867993242,0.9536033666348152
