split,accuracy,precision_macro,recall_macro,f1_macro,auc_macro_ovr
val,0.791005291005291,0.797083242763693,0.7803170851034178,0.7867911844965761,0.956144311965948
test,0.7862796833773087,0.7605157204376433,0.7493028192988977,0.7538502692492793,0.9508778976496727
